Employer Name,Employee Social Security Number,EIN,Control Number,Employee First Name,Employee Last Name,Employee Address & Zip Code,State,Employee State ID,"State wages, tips,etc",State Income Tax,Local Wages & Tips,Local Income Tax,Locality Name,"Wages, Tips & other Compensation",Federal Income Tax Withheld,Social Security Wages,Social Security Tax Withheld,Medicare Wages & Tips,Medicare Tax withheld,Social Security Tips,Allocated Tips,Verification Code,Dependent Care Benefits,Non-qualified Plans,12a Column 1,12a Column 2,12b Column 1,12b Column 2,12c Column 1,12c Column 2,12d Column 1,12d Column 2,Statutary Employee,Retirement plan,Third Party Sick Pay,Other
"Amber Levine   ,   5237 Ross Plains
Benjaminbury, MI 51561   ,   90353",481-37-8431,09-2-86-65,9925482,Mark,Spencer,"510 Hernandez Overpass Suite 509
Port Brian, TN 85023",Florida,279-24-200,2758,987.875,2023,2796,Gregorymouth,7903,1185.45,3013,451.95,2524,378.6,970,2271.6,423695,216,188,JL,1520,AI,9437,SL,9449,MB,2564,False,True,False,AH   18041
"Tonya Garcia PhD   ,   02882 Melissa Plain Suite 559
Sullivanmouth, WY 92461   ,   52682",341-09-8293,34-7-23-80,3779307,David,Green,"0284 Waters Street
Port Michaelmouth, PA 37827",Texas,573-99-237,1041,1249.625,1009,2745,Smithmouth,9997,1499.55,2877,431.55,3209,481.35,737,2888.1,641917,207,219,ZV,2796,FN,5977,IU,5086,YL,2709,False,False,False,XE   59521
"Leslie Wilson   ,   837 Villanueva Road
South Brandonland, CO 82133   ,   36606",336-58-6981,11-6-25-52,0703636,Ashley,Green,"366 Hicks Forges Apt. 813
Port Derrick, ME 86132",California,129-13-133,1063,1021.75,2470,3572,Scotttown,8174,1226.1,1284,192.6,3909,586.35,607,3518.1,349599,181,185,IL,8524,FY,5150,IF,3379,PE,4171,True,False,True,OI   99787
"Mitchell Roberts   ,   88352 Shepard Plaza Suite 646
South Heatherchester, OH 33701   ,   36550",246-75-6690,90-9-88-68,0000724,Amanda,Koch,"Unit 0158 Box 8354
DPO AE 38062",Colorado,191-55-394,2338,1229.125,2246,3659,Michelleburgh,9833,1474.95,2302,345.3,2691,403.65,844,2421.9,377026,193,143,BT,5078,YT,8243,BL,1114,AQ,4216,False,True,True,RI   53310
"Robert Mahoney   ,   849 Green Village
New Matthewshire, GA 52142   ,   41249",306-08-6936,06-4-62-60,2304451,James,Kim,"3397 Mccarthy Forest
Hayesside, AR 50018",New York,762-30-233,1630,949.375,1973,2436,Powellland,7595,1139.25,1802,270.3,3174,476.1,774,2856.6,728109,261,125,AT,2042,GM,2387,AZ,8850,WG,3671,False,False,True,NS   03790
"David Williams   ,   455 Garcia View Suite 839
Amandafort, TX 65532   ,   34912",647-10-1807,87-2-04-82,8365242,Kimberly,Wilson,"4594 Mullins Lodge
Vasquezshire, VT 32252",Missouri,357-85-756,1482,631.625,2677,2295,South Paula,5053,757.95,3236,485.4,2019,302.85,791,1817.1,962261,181,297,VN,8646,SG,5405,ZD,9308,QS,3555,True,False,False,AO   98034
"Justin Mack   ,   7744 David Landing Apt. 362
Parsonsmouth, MT 12426   ,   04796",770-43-2356,92-2-55-36,5478835,Kimberly,Porter,"501 Tiffany Plaza Apt. 299
North Amberfurt, VT 47126",Delaware,427-32-166,2292,897.75,2812,2878,Clarkmouth,7182,1077.3,1344,201.6,2980,447.0,763,2682.0,79238,263,282,IP,3616,NA,2357,DZ,4111,SD,2740,False,True,True,QP   21895
"Charles Robinson   ,   65174 Carl Field
Lake Timothy, AR 83059   ,   44914",344-29-1559,30-9-07-61,8772502,Victoria,Whitehead,"43899 Breanna Estate Apt. 544
Garrettmouth, WY 53050",Nevada,350-26-481,1364,667.5,1825,2897,Port Jennifer,5340,801.0,3432,514.8,3933,589.95,966,3539.7,180262,114,284,FB,2169,MB,6237,HR,7430,IG,7361,False,False,False,DP   81556
"Robert Bolton   ,   Unit 0480 Box 2534
DPO AP 41179   ,   91352",258-79-1461,49-5-46-11,7616539,Amanda,Porter,"53416 Hanson Street Apt. 504
Prattburgh, OR 81844",Nebraska,808-53-634,2201,794.25,1834,2279,West Ianfort,6354,953.1,1860,279.0,2098,314.7,938,1888.2,671949,280,289,YQ,4586,HP,5998,CF,2334,DY,7538,True,True,True,AJ   20418
"Heidi Jones   ,   57681 Angela Mill
Denisefurt, OK 22299   ,   82089",992-09-3123,51-2-69-46,0896815,Juan,Young,"26672 Xavier Tunnel
Adamsfort, LA 97370",Vermont,972-20-860,2176,671.375,2845,2670,North Williamtown,5371,805.65,2742,411.3,3930,589.5,699,3537.0,844821,145,153,DA,7930,NN,5704,CY,4974,GR,6116,False,False,True,KZ   32573
"Bill Shaw   ,   98313 Allen Mill Apt. 836
Figueroastad, CO 16320   ,   92838",208-36-7809,09-5-86-24,6313267,Ellen,Nguyen,"429 Michael Vista
Fordshire, AZ 20589",Montana,731-71-319,1172,964.375,2923,3232,Port Lucas,7715,1157.25,4350,652.5,2715,407.25,946,2443.5,703159,294,188,MC,2139,XH,7163,EE,7100,DZ,2103,True,True,False,MV   30006
"Laura Robinson   ,   509 John Shores
Haynesside, ND 46468   ,   34169",699-72-7475,94-3-67-28,4624203,John,Martinez,"3465 Cox Causeway Suite 328
North Ronnie, MN 18986",Maryland,935-37-320,2924,990.625,1580,2993,Kristenchester,7925,1188.75,2812,421.8,3456,518.4,844,3110.4,884787,181,132,FL,1926,IX,8897,MR,8911,ND,3214,True,True,True,KI   67246
"Keith Doyle   ,   21278 Adams Falls
Adamsfurt, KS 96723   ,   68031",937-06-1827,17-0-23-94,8996854,Dr.,Kendra,"7128 Klein Parkways Suite 743
Anthonyborough, MT 50802",New Mexico,281-35-281,1674,1183.25,2176,3155,Adamsmouth,9466,1419.9,2968,445.2,2938,440.7,796,2644.2,837604,167,150,QL,6569,ZU,6293,EG,3527,GV,7044,False,False,False,OI   41044
"Charles Nelson   ,   620 Joshua Streets
Kellytown, ID 66146   ,   80301",527-91-0938,42-4-84-05,5154053,Jennifer,Wilson,"4987 Yvonne Run Apt. 389
South Jesse, IL 65579",Utah,848-17-238,1351,812.5,2273,2427,East Kimberlymouth,6500,975.0,3879,581.85,3747,562.05,989,3372.3,425872,198,165,UP,8316,WP,2620,TI,6767,OJ,3451,True,True,False,QN   40699
"Carolyn Dyer   ,   89913 Castillo Parks Apt. 238
New Austin, AK 84322   ,   24503",614-40-3808,92-2-90-75,4068088,Philip,Saunders,"4971 Rose Field Apt. 754
Patrickhaven, VA 03748",Georgia,436-04-528,2908,954.5,2811,2204,Cunninghamfort,7636,1145.4,3155,473.25,2605,390.75,728,2344.5,913426,135,105,AC,2563,EC,1429,SU,1964,GI,8733,True,True,False,CS   81174
"Cathy Williams   ,   Unit 2650 Box 8160
DPO AP 05180   ,   39587",361-80-3095,94-2-73-50,2809060,Charles,Holmes,"709 Andrew Club
Moraleshaven, KS 41027",Nevada,888-54-097,2424,853.0,2625,3633,Nicholasville,6824,1023.6,1226,183.9,3421,513.15,643,3078.9,799731,291,216,FW,2674,QC,5527,ZD,1264,CO,4281,False,False,False,AP   67445
"Matthew Garcia   ,   35337 Griffith Meadows
Mcdonaldbury, IL 45165   ,   49120",403-33-3114,19-9-73-35,3031387,Scott,Ford,"4919 Susan Cliff
Johnsonside, NV 32464",Mississippi,701-18-868,1844,974.25,2742,3275,Lake Kaitlyn,7794,1169.1,4785,717.75,3210,481.5,584,2889.0,344588,167,280,ZG,9960,GE,9201,EQ,9353,JT,4446,True,False,False,QV   93693
"Michael Mckay   ,   3672 Melissa Ferry Apt. 400
Lake Kimberly, IN 58037   ,   68252",441-86-4325,93-5-36-66,3332016,Erin,Gregory,"8023 Jasmine Centers Apt. 250
Lake Eric, NC 84283",Nebraska,929-63-733,2789,847.0,2069,3048,Michaelside,6776,1016.4,4038,605.7,2493,373.95,609,2243.7,131651,124,226,XM,6753,EG,5404,YK,7404,GN,4694,True,False,False,VR   84561
"Dana Zhang   ,   494 Reyes Square Suite 479
Woodsside, AZ 91857   ,   31170",581-42-1109,87-6-55-22,9773472,Barbara,Collins,"Unit 8712 Box 1820
DPO AA 42739",New Jersey,999-98-765,2941,1104.75,2737,2201,North Derrickchester,8838,1325.7,2376,356.4,3749,562.35,596,3374.1,135173,282,199,HF,7450,BN,8448,TD,7189,UV,4732,True,True,False,DN   03035
"Joseph Davis   ,   4432 Wayne Tunnel
East Danielburgh, NV 60722   ,   41624",642-38-3558,34-0-90-26,9151215,Charles,Leblanc,"145 Laura Branch
Lake Mariabury, AK 94787",Iowa,973-12-885,1207,1205.125,1014,2970,Ericchester,9641,1446.15,2070,310.5,2461,369.15,553,2214.9,576408,271,248,II,2331,AV,3660,NE,2845,YZ,9871,True,True,False,RZ   35603
"Teresa Benson   ,   Unit 3863 Box 0773
DPO AP 79617   ,   52884",190-39-8690,36-7-85-84,1024369,Nicholas,Hale,"7769 Heather Land
North Edwinland, OK 39974",Hawaii,091-31-015,1542,1182.25,2957,2789,Aliciaborough,9458,1418.7,3406,510.9,2534,380.1,740,2280.6,897075,226,253,MS,3753,GF,6448,PM,8065,WI,3190,False,True,True,DN   42235
"Erika Clarke   ,   PSC 6944, Box 3366
APO AE 25634   ,   71784",765-38-6162,70-3-88-79,4967600,Melody,Williams,"81551 Patrick Place
Lake Lori, WY 65892",Kansas,990-23-287,1370,808.25,1771,2807,Tammyfort,6466,969.9,3853,577.95,2069,310.35,698,1862.1,661254,114,251,FX,3805,LL,5489,EC,8394,AA,5040,False,True,False,RE   47678
"Sandra Williams   ,   59105 Stark Lodge
Anthonytown, HI 00958   ,   04622",904-07-9721,44-4-72-59,6843848,Edward,Travis,"76822 Isaiah Well
New Christianfort, TN 53423",Utah,542-28-961,1446,1079.875,1738,2050,North Christian,8639,1295.85,4567,685.05,2549,382.35,901,2294.1,913161,276,118,IT,1934,XV,3281,YG,7340,UD,2128,False,False,False,IN   26752
"Lindsay Benton   ,   9071 Mann Island
South Ariel, CA 67118   ,   33558",689-87-6733,60-4-87-74,6114162,Miguel,Delgado,"3594 Key Landing
East Shaneborough, WY 77266",North Carolina,486-24-246,2275,1052.5,1478,3801,Codyville,8420,1263.0,2892,433.8,2834,425.1,529,2550.6,955870,243,164,YQ,1019,HU,3819,WV,4939,EQ,5912,True,False,True,XE   28155
"Alyssa Hall   ,   262 Acosta Oval
Nguyenstad, MN 38978   ,   48821",634-47-7592,19-4-55-39,2471518,Benjamin,Rodriguez,"61461 Alexander Skyway
East Johnstad, MD 69198",North Dakota,651-32-123,1492,731.875,1028,3936,East Mandy,5855,878.25,5000,750.0,3111,466.65,870,2799.9,486557,172,284,XX,1916,RZ,3071,ON,3058,VA,3634,False,False,True,NR   99840
"Bruce Walsh   ,   210 Hunter Forge
Jessicaburgh, NC 21539   ,   13007",645-48-6116,55-8-85-53,4913000,Charles,Gonzalez,"785 Isaac Pike Apt. 943
Port Patricia, AK 10565",California,650-42-160,1222,1076.75,2590,3545,Wheelerberg,8614,1292.1,2562,384.3,3512,526.8,774,3160.8,444739,254,110,KO,6889,KD,1465,WJ,9410,KP,6937,False,True,True,LD   05418
"Shannon Rowe   ,   1619 Gomez Views Suite 874
Angelicastad, AL 68356   ,   49014",936-86-1729,82-3-01-87,3929848,Michael,Marshall,"7767 Lindsey Falls
East Jacobfort, NV 24467",California,465-89-219,2385,1201.25,2483,3034,Charlesview,9610,1441.5,1335,200.25,3085,462.75,772,2776.5,706237,276,197,OF,3814,YG,3876,EA,7218,OM,5452,False,True,True,WT   59407
"Ronald Holmes   ,   20951 Lisa Port
Andrewtown, OR 81442   ,   28020",822-34-2687,27-6-90-87,4130038,Susan,Hoffman,"57190 Sanders Bypass
Port Davidberg, ND 46055",Utah,773-85-337,1326,1126.25,2232,2014,Gravesfort,9010,1351.5,2624,393.6,3161,474.15,1000,2844.9,245951,214,103,RB,3208,OB,2267,WA,1705,BO,2383,False,False,True,ZX   76927
"Brittany Kelly   ,   87972 Elizabeth Forges Suite 690
Keithberg, VA 64483   ,   99689",015-40-9917,62-3-05-52,8349019,Brett,Ward,"5125 Jones Landing Suite 196
Port Jamie, NC 87429",Iowa,718-60-371,1025,995.75,2912,3221,North Jenniferbury,7966,1194.9,3417,512.55,3203,480.45,798,2882.7,513177,190,287,KK,3067,QV,2274,NH,6078,SV,7206,True,False,True,UQ   89750
"Sierra Howard   ,   USNS Nichols
FPO AA 50954   ,   66548",592-53-7317,42-9-61-79,2536425,Julia,Brown,"08309 Nathan Fords
Heidiland, PA 91705",Maryland,661-79-721,2355,1230.375,2154,3662,Alicehaven,9843,1476.45,1539,230.85,2025,303.75,922,1822.5,322715,228,256,KJ,9782,YE,8804,CH,9021,MA,5731,False,False,False,UJ   74034
"Angela Page   ,   2333 Roberts Summit Suite 435
Nicholsbury, ND 89931   ,   43870",117-61-7709,34-9-89-90,8946094,Stacy,Gonzalez,"621 Summers Shore
Port Matthew, AL 41981",Nebraska,604-68-166,1251,1023.625,2680,2870,West Zacharytown,8189,1228.35,1187,178.05,2645,396.75,636,2380.5,218506,245,197,HX,1311,ZZ,3947,SB,6124,JZ,7808,True,False,False,VF   36594
"Lauren Ewing   ,   90625 Mann Ports
Port Natasha, NY 27483   ,   81751",618-24-0513,33-9-56-18,3023394,Dalton,Moore,"7709 Elizabeth Well
South Penny, OH 37032",Minnesota,345-40-184,2965,1139.25,1218,3749,Katherinestad,9114,1367.1,1658,248.7,3302,495.3,750,2971.8,781645,280,113,CO,8280,PH,8788,EW,9018,AF,2441,True,True,False,OT   16571
